,Document_starts,Text,Gold_BSC_seq_integrateIF,Gold_IBCC
157526,0,safeguards,4,4
157527,0,are,4,4
157528,0,not,4,4
157529,0,enough,4,4
157530,0,.,1,1
157531,1,Large,2,2
157532,0,amounts,0,0
157533,0,of,0,0
157534,0,electricity,0,0
157535,0,can,0,0
157536,0,be,0,0
157537,0,generated,0,0
157538,0,in,0,0
157539,0,a,0,0
157540,0,relatively,0,0
157541,0,small,0,0
157542,0,space,0,0
157543,0,with,0,0
157544,0,less,0,0
157545,0,land,0,0
157546,0,",",0,0
157547,0,since,0,0
157548,0,the,0,0
157549,0,nuclear,0,0
157550,0,fuel,0,0
157551,0,energy,0,0
157552,0,density,0,0
157553,0,is,0,0
157554,0,millions,0,0
157555,0,of,0,0
157556,0,times,0,0
157557,0,higher,0,0
157558,0,than,0,0
157559,0,fossil,0,0
157560,0,fuels,0,0
157561,0,.,1,1
157562,0,.,1,1
157563,0,.,1,1
157564,0,.,1,1
157565,1,[,1,1
157566,0,3,1,1
157567,0,],1,1
157568,0,They,1,1
157569,0,have,1,1
157570,0,the,1,1
157571,0,ability,1,1
157572,0,to,1,1
157573,0,travel,1,1
157574,0,far,1,1
157575,0,from,1,1
157576,0,the,1,1
157577,0,user,1,1
157578,0,and,1,1
157579,0,are,1,1
157580,0,able,1,1
157581,0,to,1,1
157582,0,communicate,1,1
157583,0,with,1,1
157584,0,the,1,1
157585,0,original,1,1
157586,0,.,1,1
157587,1,Construction,3,3
157588,0,times,4,4
157589,0,can,4,4
157590,0,be,4,4
157591,0,between,4,4
157592,0,4,4,4
157593,0,-,4,4
157594,0,8,4,4
157595,0,years,4,4
157596,0,(,1,1
157597,0,although,1,1
157598,0,the,1,1
157599,0,Bruce,1,1
157600,0,units,1,1
157601,0,in,1,1
157602,0,Ontario,1,1
157603,0,seem,1,1
157604,0,to,1,1
157605,0,be,1,1
157606,0,having,1,1
157607,0,some,1,1
157608,0,difficulty,1,1
157609,0,in,1,1
157610,0,this,1,1
157611,0,regard,1,1
157612,0,),1,1
157613,0,and,1,1
157614,0,the,1,3
157615,0,expertise,1,4
157616,0,required,1,4
157617,0,limits,1,4
157618,0,the,1,4
157619,0,number,1,4
157620,0,that,1,4
157621,0,can,1,4
157622,0,be,1,4
157623,0,built,1,4
157624,0,simultaneously,1,4
157625,0,.,1,1
157626,1,The,3,3
157627,0,death,4,4
157628,0,penalty,4,4
157629,0,is,4,4
157630,0,an,4,4
157631,0,ineffective,4,4
157632,0,and,4,4
157633,0,counter,4,4
157634,0,-,4,4
157635,0,productive,4,4
157636,0,way,4,4
157637,0,to,4,4
157638,0,punish,4,4
157639,0,terrorists,4,4
157640,0,.,1,1
157641,1,Likewise,1,1
157642,0,",",1,1
157643,0,many,1,1
157644,0,who,1,1
157645,0,are,1,1
157646,0,"""",1,1
157647,0,personally,1,1
157648,0,opposed,1,1
157649,0,to,1,1
157650,0,drug,1,1
157651,0,abuse,1,1
157652,0,"""",1,1
157653,0,convincingly,1,1
157654,0,argue,1,1
157655,0,that,1,1
157656,0,the,1,1
157657,0,Drug,1,1
157658,0,War,1,1
157659,0,has,1,1
157660,0,done,1,1
157661,0,more,1,1
157662,0,harm,1,1
157663,0,than,1,1
157664,0,good,1,1
157665,0,.,1,1
157666,1,To,1,1
157667,0,terminate,1,1
157668,0,pregnancy,1,1
157669,0,that,1,1
157670,0,would,1,1
157671,0,result,1,1
157672,0,in,1,1
157673,0,a,1,1
157674,0,child,1,1
157675,0,born,1,1
157676,0,with,1,1
157677,0,a,1,1
157678,0,congenital,1,1
157679,0,disorder,1,1
157680,0,that,1,1
157681,0,would,1,1
157682,0,be,1,1
157683,0,fatal,1,1
157684,0,or,1,1
157685,0,associated,1,1
157686,0,with,1,1
157687,0,significant,1,1
157688,0,morbidity,1,1
157689,0,.,1,1
157690,1,ADVANTAGES,1,1
157691,0,Reliability,1,1
157692,0,-,1,1
157693,0,Nuclear,2,2
157694,0,Power,0,0
157695,0,is,0,0
157696,0,a,0,0
157697,0,highly,0,0
157698,0,reliable,0,0
157699,0,form,0,0
157700,0,of,0,0
157701,0,energy,0,0
157702,0,almost,0,0
157703,0,as,0,0
157704,0,good,0,0
157705,0,as,0,0
157706,0,other,0,0
157707,0,fossil,0,0
157708,0,fuel,0,0
157709,0,energy,0,0
157710,0,forms,0,0
157711,0,like,1,0
157712,0,coal,1,0
157713,0,",",1,0
157714,0,gas,1,0
157715,0,etc,1,1
157716,0,.,1,1
157717,1,I,1,1
157718,0,am,1,1
157719,0,doubtful,1,1
157720,0,that,1,1
157721,0,the,1,1
157722,0,legalization,1,1
157723,0,of,1,1
157724,0,marijuana,1,1
157725,0,or,1,1
157726,0,any,1,1
157727,0,other,1,1
157728,0,currently,1,1
157729,0,prohibited,1,1
157730,0,drug,1,1
157731,0,is,1,1
157732,0,likely,1,1
157733,0,at,1,1
157734,0,the,1,1
157735,0,federal,1,1
157736,0,level,1,1
157737,0,any,1,1
157738,0,time,1,1
157739,0,soon,1,1
157740,0,.,1,1
157741,1,He,3,3
157742,0,could've,4,4
157743,0,used,4,4
157744,0,any,4,4
157745,0,other,4,4
157746,0,weapon,4,4
157747,0,to,4,4
157748,0,assist,4,4
157749,0,him,4,4
157750,0,such,4,4
157751,0,as,4,4
157752,0,a,4,4
157753,0,knife,4,4
157754,0,.,1,1
157755,1,Real,1,1
157756,0,Humans,1,1
157757,0,were,1,1
157758,0,unhindered,1,1
157759,0,by,1,1
157760,0,the,1,1
157761,0,modifications,1,1
157762,0,that,1,1
157763,0,limited,1,1
157764,0,the,1,1
157765,0,clones,1,1
157766,0,",",1,1
157767,0,and,1,1
157768,0,thus,1,1
157769,0,they,1,1
157770,0,were,1,1
157771,0,ultimately,1,1
157772,0,more,1,1
157773,0,intelligent,1,1
157774,0,",",1,1
157775,0,intuitive,1,1
157776,0,and,1,1
157777,0,versatile,1,1
157778,0,than,1,1
157779,0,the,1,1
157780,0,clones,1,1
157781,0,.,1,1
157782,1,It,1,1
157783,0,can,1,1
157784,0,be,1,1
157785,0,in,1,1
157786,0,the,1,1
157787,0,form,1,1
157788,0,of,1,1
157789,0,children,1,1
157790,0,getting,1,1
157791,0,a,1,1
157792,0,hold,1,1
157793,0,of,1,1
157794,0,a,1,1
157795,0,gun,1,1
157796,0,and,1,1
157797,0,hurting,1,1
157798,0,themselves,1,1
157799,0,or,1,1
157800,0,others,1,1
157801,0,",",1,1
157802,0,an,1,1
157803,0,adult,1,1
157804,0,with,1,1
157805,0,violent,1,1
157806,0,propensities,1,1
157807,0,mishandling,1,1
157808,0,a,1,1
157809,0,weapon,1,1
157810,0,",",1,1
157811,0,or,1,1
157812,0,someone,1,1
157813,0,who,1,1
157814,0,wants,1,1
157815,0,the,1,1
157816,0,use,1,1
157817,0,of,1,1
157818,0,a,1,1
157819,0,firearm,1,1
157820,0,in,1,1
157821,0,aiding,1,1
157822,0,suicide,1,1
157823,0,.,1,1
157824,1,It,3,3
157825,0,makes,4,4
157826,0,no,4,4
157827,0,sense,4,4
157828,0,to,4,4
157829,0,pay,4,4
157830,0,an,4,4
157831,0,extra,4,4
157832,0,$,4,4
157833,0,125,4,4
157834,0,million,4,4
157835,0,a,4,4
157836,0,year,4,4
157837,0,for,4,4
157838,0,a,4,4
157839,0,system,4,4
157840,0,that,4,4
157841,0,doesn,4,4
157842,0,',4,4
157843,0,t,4,4
157844,0,deter,4,4
157845,0,murder,4,4
157846,0,and,4,4
157847,0,is,4,4
157848,0,rarely,4,4
157849,0,carried,4,4
157850,0,out,4,4
157851,0,",",1,1
157852,0,"""",1,1
157853,0,said,1,1
157854,0,Ray,1,1
157855,0,Samuels,1,1
157856,0,",",1,1
157857,0,former,1,1
157858,0,police,1,1
157859,0,Chief,1,1
157860,0,of,1,1
157861,0,Newark,1,1
157862,0,",",1,1
157863,0,CA,1,1
157864,0,.,1,1
157865,1,In,1,1
157866,0,these,1,1
157867,0,tough,1,1
157868,0,economic,1,1
157869,0,conditions,1,1
157870,0,",",1,1
157871,0,employers,3,3
157872,0,are,4,4
157873,0,simply,4,4
157874,0,not,4,4
157875,0,going,4,4
157876,0,to,4,4
157877,0,hire,4,4
157878,0,workers,4,4
157879,0,whose,4,4
157880,0,labor,4,4
157881,0,produces,4,4
157882,0,less,4,4
157883,0,than,4,4
157884,0,the,4,4
157885,0,cost,4,4
157886,0,of,4,4
157887,0,hiring,4,4
157888,0,them,4,4
157889,0,.,1,1
157890,1,Since,3,1
157891,0,1973,4,1
157892,0,",",4,1
157893,0,144,4,3
157894,0,prisoners,4,4
157895,0,on,4,4
157896,0,death,4,4
157897,0,row,4,4
157898,0,have,4,4
157899,0,been,4,4
157900,0,found,4,4
157901,0,to,4,4
157902,0,be,4,4
157903,0,innocent,4,4
157904,0,of,4,4
157905,0,the,4,4
157906,0,crimes,4,4
157907,0,for,4,4
157908,0,which,4,4
157909,0,they,4,4
157910,0,were,4,4
157911,0,convicted,4,4
157912,0,.,1,1
157913,1,Share,1,1
157914,0,story,1,1
157915,0,ANXIOUS,1,1
157916,0,business,1,1
157917,0,owners,1,1
157918,0,are,1,1
157919,0,often,1,1
157920,0,told,1,1
157921,0,by,1,1
157922,0,minimum,1,1
157923,0,-,1,1
157924,0,wage,1,1
157925,0,supporters,1,1
157926,0,to,1,1
157927,0,quit,1,1
157928,0,worrying,1,1
157929,0,",",1,1
157930,0,since,1,1
157931,0,a,2,2
157932,0,higher,0,0
157933,0,minimum,0,0
157934,0,wage,0,0
157935,0,supposedly,0,0
157936,0,means,0,0
157937,0,more,0,0
157938,0,customers,0,0
157939,0,with,0,0
157940,0,more,0,0
157941,0,money,0,0
157942,0,to,0,0
157943,0,spend,0,0
157944,0,.,1,1
157945,1,The,2,2
157946,0,annual,0,0
157947,0,revenue,0,0
157948,0,increase,0,0
157949,0,could,0,0
157950,0,possibly,0,0
157951,0,exceed,0,0
157952,0,$,0,0
157953,0,142,0,0
157954,0,million,0,0
157955,0,.,1,1
157956,1,Correspondingly,1,1
157957,0,",",1,1
157958,0,if,1,1
157959,0,it,1,1
157960,0,is,1,1
157961,0,a,1,1
157962,0,blastocyst,1,1
157963,0,capable,1,1
157964,0,of,1,1
157965,0,giving,1,1
157966,0,rise,1,1
157967,0,to,1,1
157968,0,embryo,1,1
157969,0,stem,1,1
157970,0,cells,1,1
157971,0,",",1,1
157972,0,the,1,1
157973,0,lack,1,1
157974,0,of,1,1
157975,0,intention,1,1
157976,0,to,1,1
157977,0,implant,1,1
157978,0,it,1,1
157979,0,does,1,1
157980,0,not,1,1
157981,0,cause,1,1
157982,0,it,1,1
157983,0,not,1,1
157984,0,to,1,1
157985,0,be,1,1
157986,0,an,1,1
157987,0,embryo,1,1
157988,0,.,1,1
157989,0,"""",1,1
157990,1,Here,1,1
157991,0,are,1,1
157992,0,the,1,1
157993,0,results,1,1
157994,0,ranked,1,1
157995,0,from,1,1
157996,0,lowest,1,1
157997,0,to,1,1
157998,0,highest,1,1
157999,0,for,1,1
158000,0,support,1,1
158001,0,of,1,1
158002,0,the,1,1
158003,0,death,1,1
158004,0,penalty,1,1
158005,0,in,1,1
158006,0,the,1,1
158007,0,February,1,1
158008,0,2011,1,1
158009,0,poll,1,1
158010,0,:,1,1
158011,0,Which,1,1
158012,0,punishment,1,1
158013,0,do,1,1
158014,0,you,1,1
158015,0,prefer,1,1
158016,0,for,1,1
158017,0,people,1,1
158018,0,convicted,1,1
158019,0,of,1,1
158020,0,murder,1,1
158021,0,",",1,1
158022,0,the,1,1
158023,0,death,1,1
158024,0,penalty,1,1
158025,0,or,1,1
158026,0,life,1,1
158027,0,in,1,1
158028,0,prison,1,1
158029,0,with,1,1
158030,0,no,1,1
158031,0,chance,1,1
158032,0,of,1,1
158033,0,parole,1,1
158034,0,?,1,1
158035,1,Critics,1,1
158036,0,of,1,1
158037,0,the,1,1
158038,0,bill,1,1
158039,0,",",1,1
158040,0,including,1,1
158041,0,Planned,1,1
158042,0,Parenthood,1,1
158043,0,",",1,1
158044,0,have,1,1
158045,0,said,1,1
158046,0,the,1,1
158047,0,law,1,1
158048,0,will,1,1
158049,0,greatly,1,1
158050,0,restrict,1,1
158051,0,access,1,1
158052,0,to,1,1
158053,0,abortion,1,1
158054,0,in,1,1
158055,0,Texas,1,1
158056,0,",",1,1
158057,0,specifically,1,1
158058,0,for,1,1
158059,0,poor,1,1
158060,0,women,1,1
158061,0,living,1,1
158062,0,near,1,1
158063,0,the,1,1
158064,0,border,1,1
158065,0,or,1,1
158066,0,in,1,1
158067,0,West,1,1
158068,0,Texas,1,1
158069,0,.,1,1
158070,1,Gun,2,2
158071,0,control,0,0
158072,0,can,0,0
158073,0,also,0,0
158074,0,help,0,0
158075,0,to,0,0
158076,0,avoid,0,0
158077,0,accidental,0,0
158078,0,shooting,0,0
158079,0,which,1,1
158080,0,results,1,1
158081,0,in,1,1
158082,0,killing,1,1
158083,0,thousands,1,1
158084,0,of,1,1
158085,0,people,1,1
158086,0,every,1,1
158087,0,year,1,1
158088,0,.,1,1
158089,1,Gun,3,3
158090,0,control,4,4
158091,0,laws,4,4
158092,0,allow,4,4
158093,0,some,4,4
158094,0,people,4,4
158095,0,to,4,4
158096,0,vent,4,4
158097,0,their,4,4
158098,0,emotions,4,4
158099,0,",",4,4
158100,0,politicians,4,4
158101,0,to,4,4
158102,0,grandstand,4,4
158103,0,and,4,4
158104,0,self,4,4
158105,0,-,4,4
158106,0,righteous,4,4
158107,0,people,4,4
158108,0,to,4,4
158109,0,"""make",4,4
158110,0,a,4,4
158111,0,"statement""",4,4
158112,0,-,4,4
158113,0,but,4,4
158114,0,all,4,4
158115,0,at,4,4
158116,0,the,4,4
158117,0,cost,4,4
158118,0,of,4,4
158119,0,other,1,4
158120,0,people,1,4
158121,0,',1,4
158122,0,s,1,4
158123,0,lives,1,4
158124,0,.,1,1
158125,1,They,1,1
158126,0,even,1,1
158127,0,fight,1,1
158128,0,in,1,1
158129,0,them,1,1
158130,0,rather,1,1
158131,0,than,1,1
158132,0,street,1,1
158133,0,clothes,1,1
158134,0,",",1,1
158135,0,despite,1,1
158136,0,all,1,1
158137,0,battles,1,1
158138,0,taking,1,1
158139,0,place,1,1
158140,0,long,1,1
158141,0,after,1,1
158142,0,school,1,1
158143,0,hours,1,1
158144,0,.,1,1
158145,1,One,1,1
158146,0,of,1,1
158147,0,the,1,1
158148,0,continuing,1,1
158149,0,obstacles,1,1
158150,0,in,1,1
158151,0,the,1,1
158152,0,attempt,1,1
158153,0,to,1,1
158154,0,clone,1,1
158155,0,extinct,1,1
158156,0,species,1,1
158157,0,is,1,1
158158,0,the,1,1
158159,0,need,1,1
158160,0,for,1,1
158161,0,nearly,1,1
158162,0,perfect,1,1
158163,0,DNA,1,1
158164,0,.,1,1
158165,1,It,3,3
158166,0,does,4,4
158167,0,more,4,4
158168,0,harm,4,4
158169,0,then,4,4
158170,0,good,4,4
158171,0,and,1,1
158172,0,your,1,1
158173,0,article,1,1
158174,0,is,1,1
158175,0,a,1,1
158176,0,top,1,1
158177,0,notch,1,1
158178,0,way,1,1
158179,0,of,1,1
158180,0,proving,1,1
158181,0,it,1,1
158182,0,.,1,1
158183,1,Although,1,1
158184,0,the,1,1
158185,0,law,1,1
158186,0,sets,1,1
158187,0,minimum,1,1
158188,0,wages,1,1
158189,0,",",1,1
158190,0,the,1,3
158191,0,legally,1,4
158192,0,mandated,1,4
158193,0,minimum,1,4
158194,0,wage,1,4
158195,0,for,1,4
158196,0,most,1,4
158197,0,unskilled,1,4
158198,0,and,1,4
158199,0,semiskilled,1,4
158200,0,workers,1,4
158201,0,is,1,4
158202,0,not,1,4
158203,0,always,1,4
158204,0,paid,1,4
158205,0,.,1,1
158206,1,With,1,1
158207,0,one,1,1
158208,0,side,1,1
158209,0,resorting,1,1
158210,0,to,1,1
158211,0,such,1,1
158212,0,unethical,1,1
158213,0,practices,1,1
158214,0,",",1,1
158215,0,we,1,1
158216,0,need,1,1
158217,0,gun,1,1
158218,0,control,1,1
158219,0,articles,1,1
158220,0,to,1,1
158221,0,educate,1,1
158222,0,people,1,1
158223,0,of,1,1
158224,0,the,1,1
158225,0,real,1,1
158226,0,issues,1,1
158227,0,involved,1,1
158228,0,.,1,1
158229,1,Shop,1,1
158230,0,our,1,1
158231,0,affordable,1,1
158232,0,collection,1,1
158233,0,of,1,1
158234,0,discount,1,1
158235,0,girls,1,1
158236,0,school,1,1
158237,0,uniforms,1,1
158238,0,and,1,1
158239,0,cheap,1,1
158240,0,school,1,1
158241,0,uniforms,1,1
158242,0,and,1,1
158243,0,get,1,1
158244,0,all,1,1
158245,0,you,1,1
158246,0,need,1,1
158247,0,for,1,1
158248,0,the,1,1
158249,0,school,1,1
158250,0,year,1,1
158251,0,-,1,1
158252,0,with,1,1
158253,0,plenty,1,1
158254,0,of,1,1
158255,0,money,1,1
158256,0,to,1,1
158257,0,spare,1,1
158258,0,.,1,1
158259,1,Public,1,1
158260,0,schools,1,1
158261,0,should,1,1
158262,0,not,1,1
158263,0,implement,1,1
158264,0,school,1,1
158265,0,uniforms,1,1
158266,0,because,1,1
158267,0,uniforms,3,3
158268,0,are,4,4
158269,0,a,4,4
158270,0,FALSE,4,4
158271,0,remedy,4,4
158272,0,for,4,4
158273,0,serious,4,4
158274,0,underlying,4,4
158275,0,issues,4,4
158276,0,in,4,4
158277,0,public,4,4
158278,0,schools,4,4
158279,0,",",4,4
158280,0,and,4,4
158281,0,children,4,4
158282,0,',4,4
158283,0,s,4,4
158284,0,homes,4,4
158285,0,.,1,1
158286,1,Within,1,1
158287,0,the,1,1
158288,0,"""WINDOWS""",1,1
158289,0,environment,1,1
158290,0,",",1,1
158291,0,the,1,1
158292,0,"""IN",1,1
158293,0,"TOUCH""",1,1
158294,0,program,1,1
158295,0,commercially,1,1
158296,0,available,1,1
158297,0,from,1,1
158298,0,Wonderware,1,1
158299,0,of,1,1
158300,0,Irving,1,1
158301,0,",",1,1
158302,0,Calif,1,1
158303,0,.,1,1
158304,0,is,1,1
158305,0,used,1,1
158306,0,to,1,1
158307,0,provide,1,1
158308,0,a,1,1
158309,0,man,1,1
158310,0,-,1,1
158311,0,machine,1,1
158312,0,interface,1,1
158313,0,.,1,1
158314,1,Table,1,1
158315,0,4,1,1
158316,0,:,1,1
158317,0,Increase,1,1
158318,0,in,1,1
158319,0,Unemployment,1,1
158320,0,State,1,1
158321,0,Minimum,1,1
158322,0,Wage,1,1
158323,0,Total,1,1
158324,0,Population,1,1
158325,0,Teenagers,1,1
158326,0,Unemployment,1,1
158327,0,Rate,1,1
158328,0,Increase,1,1
158329,0,(,1,1
158330,0,Percentage,1,1
158331,0,Points,1,1
158332,0,),1,1
158333,1,In,1,1
158334,0,order,1,1
158335,0,to,1,1
158336,0,safely,1,1
158337,0,remove,1,1
158338,0,the,1,1
158339,0,uranium,1,1
158340,0,",",1,1
158341,0,a,1,1
158342,0,giant,1,1
158343,0,tractor,1,1
158344,0,trailer,1,1
158345,0,is,1,1
158346,0,brought,1,1
158347,0,in,1,1
158348,0,with,1,1
158349,0,a,1,1
158350,0,giant,1,1
158351,0,lead,1,1
158352,0,box,1,1
158353,0,on,1,1
158354,0,the,1,1
158355,0,back,1,1
158356,0,and,1,1
158357,0,using,1,1
158358,0,a,1,1
158359,0,crane,1,1
158360,0,",",1,1
158361,0,the,1,1
158362,0,facility,1,1
158363,0,operators,1,1
158364,0,would,1,1
158365,0,remotely,1,1
158366,0,pick,1,1
158367,0,up,1,1
158368,0,and,1,1
158369,0,put,1,1
158370,0,the,1,1
158371,0,substance,1,1
158372,0,into,1,1
158373,0,the,1,1
158374,0,lead,1,1
158375,0,box,1,1
158376,0,.,1,1
158377,1,Not,1,1
158378,0,only,1,1
158379,0,would,1,1
158380,0,raising,2,2
158381,0,the,0,0
158382,0,minimum,0,0
158383,0,wage,0,0
158384,0,reduce,0,0
158385,0,poverty,0,0
158386,0,",",1,1
158387,0,but,1,1
158388,0,research,1,1
158389,0,has,1,1
158390,0,shown,1,1
158391,0,that,1,1
158392,0,erosion,2,2
158393,0,of,0,0
158394,0,the,0,0
158395,0,minimum,0,0
158396,0,wage,0,0
158397,0,leads,0,0
158398,0,to,0,0
158399,0,increases,0,0
158400,0,in,0,0
158401,0,inequality,0,0
158402,0,.,1,1
158403,1,*,1,1
158404,0,High,2,2
158405,0,amount,0,0
158406,0,of,0,0
158407,0,energy,0,0
158408,0,can,0,0
158409,0,be,0,0
158410,0,generated,0,0
158411,0,from,0,0
158412,0,a,0,0
158413,0,single,0,0
158414,0,nuclear,0,0
158415,0,power,0,0
158416,0,plant,0,0
158417,0,.,1,1
158418,1,Reduces,1,1
158419,0,crime,1,1
158420,0,rate,1,1
158421,0,If,2,2
158422,0,you,0,0
158423,0,are,0,0
158424,0,really,0,0
158425,0,in,0,0
158426,0,search,0,0
158427,0,of,0,0
158428,0,a,0,0
158429,0,method,0,0
158430,0,of,0,0
158431,0,doing,0,0
158432,0,away,0,0
158433,0,with,0,0
158434,0,violent,0,0
158435,0,crimes,0,0
158436,0,in,0,0
158437,0,your,0,0
158438,0,area,0,0
158439,0,",",0,0
158440,0,then,0,0
158441,0,you,0,0
158442,0,should,0,0
158443,0,take,0,0
158444,0,gun,0,0
158445,0,control,0,0
158446,0,into,0,0
158447,0,consideration,0,0
158448,0,.,1,1
158449,1,Clones,1,1
158450,0,will,1,1
158451,0,not,1,1
158452,0,be,1,1
158453,0,carbon,1,1
158454,0,copies,1,1
158455,0,of,1,1
158456,0,the,1,1
158457,0,donor,1,1
158458,0,since,1,1
158459,0,environmental,1,1
158460,0,factors,1,1
158461,0,will,1,1
158462,0,influence,1,1
158463,0,their,1,1
158464,0,personalities,1,1
158465,0,.,1,1
158466,1,A,2,2
158467,0,supply,0,0
158468,0,of,0,0
158469,0,donor,0,0
158470,0,organs,0,0
158471,0,",",0,0
158472,0,eradicating,0,0
158473,0,genetic,0,0
158474,0,diseases,0,0
158475,0,and,0,0
158476,0,allowing,0,0
158477,0,infertile,0,0
158478,0,couples,0,0
158479,0,to,0,0
158480,0,reproduce,0,0
158481,0,are,0,0
158482,0,some,0,0
158483,0,of,0,0
158484,0,the,0,0
158485,0,more,0,0
158486,0,mainstream,0,0
158487,0,reasons,0,0
158488,0,to,0,0
158489,0,clone,0,0
158490,0,humans,0,0
158491,0,.,1,1
158492,1,ERROR,1,1
158493,0,Impact,1,1
158494,0,:,1,1
158495,0,Cloning,1,1
158496,0,CLONE,1,1
158497,0,-,1,1
158498,0,24011,1,1
158499,0,:,1,1
158500,0,Oracle,1,1
158501,0,home,1,1
158502,0,has,1,1
158503,0,not,1,1
158504,0,supported,1,1
158505,0,binaries,1,1
158506,0,.,1,1
158507,1,The,1,1
158508,0,safety,1,1
158509,0,system,1,1
158510,0,2,1,1
158511,0,can,1,1
158512,0,prevent,1,1
158513,0,dangerous,1,1
158514,0,operation,1,1
158515,0,mistakes,1,1
158516,0,with,1,1
158517,0,the,1,1
158518,0,nail,1,1
158519,0,gun,1,1
158520,0,1,1,1
158521,0,.,1,1
158522,1,Page,1,1
158523,0,2,1,1
158524,0,of,1,1
158525,0,3,1,1
158526,0,-,1,1
158527,0,Since,1,1
158528,0,when,1,1
158529,0,has,1,1
158530,0,a,1,1
158531,0,problem,1,1
158532,0,as,1,1
158533,0,drastic,1,1
158534,0,as,1,1
158535,0,gun,1,1
158536,0,violence,1,1
158537,0,been,1,1
158538,0,solved,1,1
158539,0,by,1,1
158540,0,having,1,1
158541,0,money,1,1
158542,0,thrown,1,1
158543,0,at,1,1
158544,0,it,1,1
158545,0,?,1,1
158546,1,The,1,1
158547,0,latter,1,1
158548,0,being,1,1
158549,0,too,1,3
158550,0,costly,1,4
158551,0,because,1,4
158552,0,of,1,4
158553,0,the,1,4
158554,0,technology,1,4
158555,0,needed,1,4
158556,0,to,1,4
158557,0,be,1,4
158558,0,developed,1,4
158559,0,and,1,4
158560,0,financed,1,4
158561,0,to,1,4
158562,0,efficiently,1,4
158563,0,dispose,1,4
158564,0,the,1,4
158565,0,wastes,1,4
158566,0,.,1,1
158567,1,If,3,3
158568,0,the,4,4
158569,0,child,4,4
158570,0,in,4,4
158571,0,the,4,4
158572,0,womb,4,4
158573,0,can,4,4
158574,0,escape,4,4
158575,0,from,4,4
158576,0,his,4,4
158577,0,first,4,4
158578,0,place,4,4
158579,0,-,4,4
158580,0,of,4,4
158581,0,-,4,4
158582,0,residence,4,4
158583,0,(,4,4
158584,0,the,4,4
158585,0,womb,4,4
158586,0,),4,4
158587,0,the,4,4
158588,0,day,4,4
158589,0,before,4,4
158590,0,his,4,4
158591,0,scheduled,4,4
158592,0,execution,4,4
158593,0,",",4,4
158594,0,his,4,4
158595,0,life,4,4
158596,0,is,4,4
158597,0,protected,1,4
158598,0,by,1,4
158599,0,full,1,4
158600,0,force,1,4
158601,0,of,1,4
158602,0,law,1,4
158603,0,.,1,1
158604,1,None,1,1
158605,0,of,1,1
158606,0,those,1,1
158607,0,corruption,1,1
158608,0,scandals,1,1
158609,0,led,1,1
158610,0,to,1,1
158611,0,any,1,1
158612,0,critical,1,1
158613,0,accidents,1,1
158614,0,",",1,1
158615,0,but,1,1
158616,0,they,1,1
158617,0,contributed,1,1
158618,0,to,1,1
158619,0,significant,1,1
158620,0,public,1,1
158621,0,mistrust,1,1
158622,0,of,1,1
158623,0,the,1,1
158624,0,nationas,1,1
158625,0,oversight,1,1
158626,0,of,1,1
158627,0,nuclear,1,1
158628,0,power,1,1
158629,0,.,1,1
158630,1,"""",1,1
158631,0,If,1,1
158632,0,it,1,1
158633,0,means,1,1
158634,0,that,1,1
158635,0,teenagers,2,2
158636,0,will,0,0
158637,0,stop,0,0
158638,0,killing,0,0
158639,0,each,0,0
158640,0,other,0,0
158641,0,over,0,0
158642,0,designer,0,0
158643,0,jackets,0,0
158644,0,",",1,1
158645,0,then,1,1
158646,0,our,1,1
158647,0,public,1,1
158648,0,schools,1,1
158649,0,should,1,1
158650,0,be,1,1
158651,0,able,1,1
158652,0,to,1,1
158653,0,require,1,1
158654,0,their,1,1
158655,0,students,1,1
158656,0,to,1,1
158657,0,wear,1,1
158658,0,uniforms,1,1
158659,0,",",1,1
158660,0,"""",1,1
158661,0,he,1,1
158662,0,said,1,1
158663,0,.,1,1
158664,1,However,1,1
158665,0,",",1,1
158666,0,that,1,1
158667,0,use,2,2
158668,0,will,0,0
158669,0,be,0,0
158670,0,safer,0,0
158671,0,since,0,0
158672,0,the,0,0
158673,0,production,0,0
158674,0,process,0,0
158675,0,will,0,0
158676,0,be,0,0
158677,0,legal,0,0
158678,0,",",0,0
158679,0,regulated,0,0
158680,0,and,0,0
158681,0,purer,0,0
158682,0,.,1,1
158683,1,Public,1,1
158684,0,use,1,1
158685,0,is,1,1
158686,0,still,1,1
158687,0,illegal,1,1
158688,0,",",1,1
158689,0,but,1,1
158690,0,adults,1,1
158691,0,could,1,1
158692,0,grow,1,1
158693,0,up,1,1
158694,0,to,1,1
158695,0,six,1,1
158696,0,marijuana,1,1
158697,0,plants,1,1
158698,0,in,1,1
158699,0,their,1,1
158700,0,home,1,1
158701,0,.,1,1
158702,1,"""",1,1
158703,0,If,1,1
158704,0,the,1,1
158705,0,measure,1,1
158706,0,passes,1,1
158707,0,",",1,1
158708,0,people,1,1
158709,0,over,1,1
158710,0,21,1,1
158711,0,could,1,1
158712,0,legally,1,1
158713,0,keep,1,1
158714,0,up,1,1
158715,0,to,1,1
158716,0,an,1,1
158717,0,ounce,1,1
158718,0,of,1,1
158719,0,marijuana,1,1
158720,0,and,1,1
158721,0,six,1,1
158722,0,plants,1,1
158723,0,for,1,1
158724,0,personal,1,1
158725,0,use,1,1
158726,0,.,1,1
